nbr_destinations	500

coordinates:
	
429	302
296	81
319	317
246	374
31	72
239	376
207	154
37	173
469	472
482	155
462	460
272	298
198	381
184	114
356	389
306	485
191	97
357	221
477	488
463	393
69	268
107	60
248	326
186	322
236	386
490	138
312	196
134	34
157	86
416	13
231	270
480	419
141	42
201	186
258	107
190	159
403	272
103	198
241	49
287	360
225	336
174	461
165	87
388	439
430	256
477	283
20	495
148	350
57	366
347	207
186	387
485	56
57	318
350	266
471	41
304	434
206	223
183	154
18	489
163	278
50	336
451	481
36	312
370	112
249	136
215	389
238	220
366	168
327	352
264	499
422	160
492	201
49	266
243	466
478	350
404	33
19	125
466	123
406	84
218	223
368	305
85	312
106	2
14	331
129	262
226	294
153	204
41	67
113	357
292	169
339	210
444	134
111	408
339	252
31	325
80	293
65	128
314	323
121	53
52	494
495	178
335	131
441	454
325	81
157	309
346	206
157	341
90	247
405	460
81	333
270	330
83	285
294	282
445	471
459	329
150	488
113	439
407	45
117	334
476	252
455	285
215	394
453	71
472	142
452	393
284	122
392	150
4	208
150	446
246	12
174	417
262	145
71	70
34	349
469	28
12	159
266	354
357	312
154	395
411	98
150	324
241	418
29	375
35	280
416	48
121	169
39	139
157	65
313	441
405	139
139	296
327	70
370	315
359	325
233	443
467	403
30	265
399	150
468	279
444	3
6	457
3	471
380	485
415	340
131	268
391	290
480	262
50	93
443	92
490	105
450	445
344	458
259	210
186	190
45	159
299	131
339	112
267	374
469	389
411	134
222	210
80	319
167	142
261	348
324	14
456	396
180	138
22	385
323	81
170	353
113	164
267	478
267	30
241	481
345	105
391	256
332	251
132	154
365	91
124	288
499	396
79	301
127	263
92	366
481	322
308	464
332	360
205	435
162	393
218	385
213	38
1	289
326	484
432	178
45	459
127	92
79	423
102	293
416	434
399	236
337	204
307	122
53	472
245	63
120	356
373	214
165	420
86	181
228	324
119	152
321	488
493	395
56	218
174	243
235	376
195	454
38	327
79	37
364	128
339	252
385	477
190	299
164	135
238	20
147	371
250	235
113	392
295	115
446	178
6	380
395	469
415	471
306	232
436	391
151	183
98	272
205	152
273	33
118	215
436	286
65	314
3	185
402	261
441	435
165	290
34	324
149	305
493	380
316	466
431	444
367	263
35	457
444	181
239	180
324	256
286	327
424	125
316	432
255	460
214	300
129	102
202	194
68	263
7	166
412	97
15	465
94	171
302	9
126	305
383	391
365	6
150	368
418	186
244	56
381	5
284	420
402	495
359	188
293	245
430	90
118	34
9	282
340	222
35	323
291	400
430	199
166	4
108	91
125	32
328	142
324	108
225	141
12	396
424	187
119	126
230	415
70	365
407	483
288	302
254	223
375	85
350	451
295	264
54	294
11	304
427	10
423	229
50	353
112	245
261	290
179	369
342	412
268	316
203	31
223	21
30	193
366	288
173	133
251	148
163	188
310	72
93	440
418	440
399	86
268	255
286	11
52	399
116	339
228	462
172	419
269	68
160	454
464	222
158	71
267	73
154	253
36	127
470	291
170	332
255	383
25	325
112	166
211	149
122	56
10	188
103	50
452	215
84	332
186	278
165	177
350	332
20	389
315	282
159	228
227	499
11	412
375	144
390	269
359	105
88	285
462	452
266	105
271	402
86	129
118	56
131	188
228	291
4	137
145	152
419	354
396	56
56	218
330	499
45	466
49	480
496	372
116	373
295	80
392	129
189	36
101	297
51	120
391	127
440	267
440	234
394	438
334	386
115	31
203	331
331	182
137	194
497	155
61	36
450	419
359	480
499	141
339	424
53	337
24	172
94	21
391	171
308	436
116	134
15	453
208	179
270	300
126	219
258	328
371	484
437	61
473	363
86	44
65	50
294	278
109	146
115	454
457	223
142	140
235	305
298	487
498	187
125	13
56	331
408	222
351	350
70	231
282	66
398	2
133	238
89	356
354	208
395	466
40	351
151	349
302	221
266	73
242	448
17	248
0	241
423	153
1	45
436	456
397	436
233	181
397	172
406	46
23	248
122	369
123	130
15	203
174	151
265	199
406	49
489	467
178	471
410	141
442	345
296	365
422	435
97	355
431	253
21	21
238	229
363	468
250	265
423	132
434	67
303	397
168	463
357	36
89	156
134	131
192	447
345	306
299	141
195	147
392	76
51	161
198	478
80	473
