nbr_destinations	70

coordinates:
	
409	17
294	197
438	97
98	379
345	51
90	166
52	498
462	212
167	190
475	173
91	264
186	210
443	434
300	206
49	237
274	262
195	153
276	225
84	224
429	481
29	91
330	189
160	214
176	232
476	79
446	59
461	283
156	55
407	33
33	310
462	472
243	356
311	496
412	249
18	252
87	90
493	439
34	366
253	152
211	180
433	497
45	419
476	405
123	1
272	158
224	309
256	418
127	48
195	109
83	235
391	285
224	99
309	165
292	149
31	64
417	161
156	162
32	374
340	402
287	349
268	176
488	16
202	437
352	278
482	20
432	393
55	246
203	215
65	140
219	21
