nbr_destinations	80

coordinates:
	
149	375
185	121
437	227
422	257
379	239
26	39
237	362
303	23
326	416
114	444
458	156
357	227
202	310
386	90
12	487
330	376
36	6
262	431
217	164
85	93
319	322
181	379
19	121
1	119
10	471
318	150
428	127
329	312
263	245
387	201
244	234
346	332
369	132
205	58
278	455
68	380
363	187
106	445
258	453
198	408
339	173
77	135
355	78
42	430
235	174
374	295
394	312
95	415
146	141
255	137
261	86
413	374
423	408
499	9
65	122
495	481
172	440
298	86
352	463
348	65
169	352
61	297
151	186
225	367
130	15
50	101
216	143
273	15
212	329
283	374
85	322
9	370
475	192
74	124
95	364
383	25
253	336
203	163
375	389
18	274
